# qsoName,filterID,mjd,duration,aperJky3,aperJky3Err,aperMag3Ab,aperMag3Err,ppErrBits,nMeas,totExpTime
#
# Selected from VSERV1000v20200113
# qso.qsoName,meas.filterID,AVG(m.mjdObs) as mjd,(MAX(m.mjdObs)-MIN(m.mjdObs)) as duration,meas.aperJky3,meas.aperJky3Err,(meas.aperMag3+f.VegaToAB) as aperMag3Ab,meas.aperMag3Err,meas.ppErrBits,COUNT(mfs.catalogueID) as nMeas,SUM(d.totalExpTime) as totExpTime
# /* In this selection we have included the average mjdObs 
# (averaged over all frames in a 30 day period) and the duration 
# (the mjd of the last frame in the period minus that of the first), the 
# number of frames (nMeas) and the sum of the integration times. We have 
# also included the calibrated fluxes (aperJky3), since in many cases the 
# a faint source may have very low S/N */
# finalQsoCatalogue as qso,MapApertureIDshighzQsoMap as ma,vserv1000MapRemeasAver as meas,Filter as f,MapFrameStatus as mfs,Multiframe as m,MapProvenance as v,MultiframeDetector as d,vserv1000MapRemeasurement as epoch
# /* The tables to select from include MapProvenance to select 
# the correct averaging time scale and to get the frames used in each average 
# catalogue. Also include MultiframeDetector to get the integration time. */
# qso.qsoName='SDSSJ0959+0227' and qso.qsoID=ma.objectID and ma.apertureID=meas.apertureID and meas.filterID=f.filterID and v.combiCatID=meas.catalogueID and v.avSetupID=3 and v.catalogueID=mfs.catalogueID and m.multiframeID=mfs.multiframeID and m.multiframeID=d.multiframeID and epoch.catalogueID=v.catalogueID and epoch.apertureID=meas.apertureID and epoch.extNum=d.extNum
# /* Do joins and select avSetupID=3 --> average over 30 days. 
# Other avSetupID values can be used to change the averaging timescale */
# /* Select a particular QSO, qsoName='SDSSJ0959+0227' */ # /* GROUP BY attributes that are part of are associated 
# with the average so that we get statistics for properties measured at 
# the frame level */
#
# Returns 152 rows
#
# Column Headers at start of file AND below
#
# qsoName,filterID,mjd,duration,aperJky3,aperJky3Err,aperMag3Ab,aperMag3Err,ppErrBits,nMeas,totExpTime
SDSSJ0959+0227,2,55624.2314174,0.0539403000002,1.93245682567e-07,3.33852455014e-07,25.6677246094,2.71207952499,0,3,7680.0
SDSSJ0959+0227,2,55288.0680154,3.0214104,2.90576991802e-07,2.00014071083e-07,25.2248458862,1.07689571381,0,6,21600.0
SDSSJ0959+0227,2,55953.2330693,29.075982,3.9080418901e-07,1.44372890531e-07,24.9031009674,0.561266005039,0,15,54000.0
SDSSJ0959+0227,2,55569.4213885,18.0150661,4.88651721753e-07,2.18395285856e-07,24.6605014801,0.678540050983,0,7,25200.0
SDSSJ0959+0227,2,55990.7253284,28.9723156,4.90406648623e-07,1.74765119709e-07,24.6566085815,0.538286805153,0,15,54000.0
SDSSJ0959+0227,2,55253.3678842,10.0307789,5.16656314176e-07,1.67505334048e-07,24.5999946594,0.488102704287,0,6,21000.0
SDSSJ0959+0227,2,55903.6071383,22.9680323,5.81368226449e-07,3.4098428614e-07,24.4718723297,0.894350111485,0,3,8640.0
SDSSJ0959+0227,2,57751.2892949,3.988929,5.99299085025e-07,2.91109614636e-07,24.4388904572,0.734533548355,0,2,7200.0
SDSSJ0959+0227,2,57370.9374239,15.0028906,6.42413624519e-07,1.69427650576e-07,24.3634624481,0.396741092205,0,9,27240.0
SDSSJ0959+0227,2,56059.0756117,1.9866187,6.81342612552e-07,4.33830649627e-07,24.2995853424,0.989400327206,0,2,7200.0
SDSSJ0959+0227,2,57426.1550084,26.7856418,6.90456090524e-07,1.98593610889e-07,24.2851600647,0.42259940505,0,11,23400.0
SDSSJ0959+0227,2,56753.15722,28.9321359,7.26806263174e-07,1.69533407757e-07,24.2294540405,0.358305901289,0,17,54000.0
SDSSJ0959+0227,2,56342.9467209,28.9067243,7.51033269353e-07,1.33198312824e-07,24.1938514709,0.258849769831,0,20,72000.0
SDSSJ0959+0227,2,56398.5889279,0.987636800004,8.2904023202e-07,4.67114205094e-07,24.086561203,0.869211614132,0,2,7200.0
SDSSJ0959+0227,2,57076.9479844,1.0670958,8.6607525418e-07,3.21300149153e-07,24.0391101837,0.536922216415,4194304,4,14400.0
SDSSJ0959+0227,2,57407.4339989,29.9827645,8.7758655809e-07,2.34627037798e-07,24.0247745514,0.387200891972,0,12,28800.0
SDSSJ0959+0227,2,56701.8061715,25.0228509,9.60476654654e-07,1.645057921e-07,23.926782608,0.257702291012,0,14,46800.0
SDSSJ0959+0227,2,57487.6163746,1.0283555,9.70025553215e-07,3.64853093515e-07,23.9160423279,0.561970710754,0,2,7200.0
SDSSJ0959+0227,2,56377.461454,24.9855856,9.75938405645e-07,2.00422391572e-07,23.909444809,0.309863686562,0,12,35880.0
SDSSJ0959+0227,2,56029.7651332,26.023173,9.77303784566e-07,4.08580774547e-07,23.9079265594,0.625299096107,0,3,10800.0
