wavelength flux
1043.5 0.07725597830014744
1044.5 0.07704022009879717
1045.5 0.07428868211299067
1046.5 0.06760020820470142
1047.5 0.07375819707331921
1048.5 0.07096533990102868
1049.5 0.07350745539853833
1050.5 0.06922249639803166
1051.5 0.06529727804879638
1052.5 0.06497224474077293
1053.5 0.06532334858773134
1054.5 0.0634310288753481
1055.5 0.05005935611949868
1056.5 0.043569476178156506
1057.5 0.04305073696671497
1058.5 0.058654002108745454
1059.5 0.07042067781643575
1060.5 0.06896058131538427
1061.5 0.06189225139646846
1062.5 0.0549231963875962
1063.5 0.06477256966762923
1064.5 0.04335413257938031
1065.5 0.04504675594167196
1066.5 0.05319884731714911
1067.5 0.06580900814004369
1068.5 0.06244891656647585
1069.5 0.05295601226676884
1070.5 0.057193376020249244
1071.5 0.04200213699467699
1072.5 0.043659888107781944
1073.5 0.06794029005472269
1074.5 0.05920693611001167
1075.5 0.049118166802174686
1076.5 0.045044913231967645
1077.5 0.04331663928744931
1078.5 0.04576959400927878
1079.5 0.05121689493436989
1080.5 0.06561670702109361
1081.5 0.049876241851785616
1082.5 0.055560679320088006
1083.5 0.05716434565599151
1084.5 0.046816427825818435
1085.5 0.0420821488092436
1086.5 0.05493359061428593
1087.5 0.048940987875328294
1088.5 0.0406321774513276
1089.5 0.03715566604617119
1090.5 0.041149999784132425
1091.5 0.05092243476991261
1092.5 0.052754209202585806
1093.5 0.057444361828341256
1094.5 0.038196824653573096
1095.5 0.03347325407753631
1096.5 0.04789575689220771
1097.5 0.05016912102210818
1098.5 0.03790723826744121
1099.5 0.037584498576637156
1100.5 0.0331775067564737
1101.5 0.04392430256309125
1102.5 0.039379678671731394
1103.5 0.036906230550847186
1104.5 0.018410113679864695
1105.5 0.023276881265274052
1106.5 0.037595380839991976
1107.5 0.04415192900753996
1108.5 0.03640998655548443
1109.5 0.03000763373152647
1110.5 0.04204236383360501
1111.5 0.043614751011402615
1112.5 0.031463791441943494
1113.5 0.024091525761000154
1114.5 0.0439841222348044
1115.5 0.03449813946673175
1116.5 0.027852817402108803
1117.5 0.028310948200226147
1118.5 0.024739773935030757
1119.5 0.04343160645003025
1120.5 0.016957249170338282
1121.5 0.030622531544168594
1122.5 0.023553487846558616
1123.5 0.019658028858169203
1124.5 0.022914912249948707
1125.5 0.023513242703611423
1126.5 0.028920546105286372
1127.5 0.016170389311884775
1128.5 0.03073126566703586
1129.5 0.018953830232336814
1130.5 0.01852450914816517
1131.5 0.028827138561744722
1132.5 0.025382259570207056
1133.5 0.016465455143051658
1134.5 0.021572854688089584
1135.5 0.017993288086361633
1136.5 0.030480619969900112
1137.5 0.029145795575993175
1138.5 0.013652289934394136
1139.5 0.02223334197164973
1140.5 0.03246678727633715
1141.5 0.02691237522726605
1142.5 0.01858287686593547
1143.5 0.01677450032567842
1144.5 0.014335835085369677
1145.5 0.013441573582857061
1146.5 0.018224406559508403
1147.5 0.020185240896179377
1148.5 0.027896018571096595
1149.5 0.011949919441136945
1150.5 0.01859909600273034
1151.5 0.018564588332941844
1152.5 0.022289425816808067
1153.5 0.018950220983887368
1154.5 0.01817074595568518
1155.5 0.013029944747591294
1156.5 0.02831501790111441
1157.5 0.015493281157270573
1158.5 0.016752373824440125
1159.5 0.009849805906450865
1160.5 0.015127939821254459
1161.5 0.015435550537874375
1162.5 0.013832342653876733
1163.5 0.011994939950872164
1164.5 0.014483526501910482
1165.5 0.014179311093730376
1166.5 0.021213824039312358
1167.5 0.011582844026891073
1168.5 0.015691308264592845
1169.5 0.012752299062097646
1170.5 0.015026670722158934
1171.5 0.006861900219930516
1172.5 0.016623925874851224
1173.5 0.014813326578551313
1174.5 0.01192590479984761
1175.5 0.012661015766559485
1176.5 0.012685477529702267
1177.5 0.012730625114581744
1178.5 0.01582324650081276
1179.5 0.018339927871030913
1180.5 0.02069553310546649
1181.5 0.012891877810999224
1182.5 0.009743906944163301
1183.5 0.013834413884818776
1184.5 0.01002825147361518
1185.5 0.005969720016236466
1186.5 0.020961192354560745
1187.5 0.01872939275307703
1188.5 0.024800102085048934
1189.5 0.009106857752319229
1190.5 0.005076771953078989
1191.5 0.017785964010686387
1192.5 0.012015986626446318
1193.5 0.015784078226450966
1194.5 0.024359549944830444
1195.5 0.022022409554890626
1196.5 0.02027942758663873
1197.5 0.02113773942830579
1198.5 0.026736623809571723
1199.5 0.018252090033018628
1200.5 0.032964579116486564
1201.5 0.05525827493276861
1202.5 0.05308876713797895
1203.5 0.05345857781905339
1204.5 0.09465524920586976
1205.5 0.10895294525625035
1206.5 0.14327517083977875
1207.5 0.13649669139737083
1208.5 0.19143931879456058
1209.5 0.23404513107183694
1210.5 0.28534278447423056
1211.5 0.36623057050446467
1212.5 0.456768266345411
1213.5 0.5604572622623737
1214.5 0.6207885533409515
1215.5 0.6188883794126823
1216.5 0.7521322039635526
1217.5 0.9893995769779605
1218.5 1.0
1219.5 0.9806127427405739
1220.5 0.9669739502229965
1221.5 0.9491755645007462
1222.5 0.9305898284044662
1223.5 0.8878010485391467
1224.5 0.8659782936057144
1225.5 0.8349634722869109
1226.5 0.8367582986026479
1227.5 0.8027624630565318
1228.5 0.8100160778217315
1229.5 0.8314091728138964
1230.5 0.7934557142199367
1231.5 0.7990580046889534
1232.5 0.8164283071582772
1233.5 0.823148460888113
1234.5 0.8138751920754285
1235.5 0.8186139263638278
1236.5 0.8045083586054604
1237.5 0.794629142330261
1238.5 0.7885871372671815
1239.5 0.7742280962192019
1240.5 0.7721528067657095
1241.5 0.7393439602390269
1242.5 0.7246995736134778
1243.5 0.6905186187696035
1244.5 0.6543832239884262
1245.5 0.6188042326910086
1246.5 0.6387446497085297
1247.5 0.6050821427621058
1248.5 0.5885104907245162
1249.5 0.5807044988814882
1250.5 0.5637983370787959
1251.5 0.5685032472598334
1252.5 0.5559717914693552
1253.5 0.550266054878424
1254.5 0.5507178084647195
1255.5 0.5448594527765868
1256.5 0.5337490016053013
1257.5 0.5147239253615932
1258.5 0.5374502823997466
1259.5 0.5259822886565235
1260.5 0.5169051413284729
1261.5 0.5192199147992402
1262.5 0.5276519868724964
1263.5 0.5123007894822351
1264.5 0.49670154289129376
1265.5 0.49581515602058607
1266.5 0.48249421259434955
1267.5 0.48774557019032544
1268.5 0.4726705877863441
1269.5 0.4626071966551081
1270.5 0.45811174534687316
1271.5 0.4384845063513217
1272.5 0.4260767142476642
1273.5 0.4229297436625169
1274.5 0.42583688404224723
1275.5 0.42212888395221343
1276.5 0.4094532047726688
1277.5 0.41561640906335645
1278.5 0.42016880399544904
1279.5 0.40891734235542476
1280.5 0.4069727912206404
1281.5 0.4094030904681913
1282.5 0.40641461600860895
1283.5 0.4073171516375209
1284.5 0.40990366330127065
1285.5 0.41780891268548304
1286.5 0.4068753844543426
1287.5 0.4141479110649902
1288.5 0.4104951013847655
1289.5 0.4069469776711936
1290.5 0.41418489117353163
1291.5 0.4197087678365627
1292.5 0.429972534533526
1293.5 0.43283316111501585
1294.5 0.4198651593209187
1295.5 0.4235860047886689
1296.5 0.450414534456105
1297.5 0.44102997732835403
1298.5 0.44304887253391667
1299.5 0.44824762761779463
1300.5 0.4398956406684192
1301.5 0.44386096020963467
1302.5 0.447576712385979
1303.5 0.4457226478200834
1304.5 0.46796140900846733
1305.5 0.4678734432036253
1306.5 0.457497742989616
1307.5 0.4523596042339543
1308.5 0.42490526377448473
1309.5 0.43647694423806277
1310.5 0.4086361216171485
1311.5 0.4182021280895846
1312.5 0.41553909054216437
1313.5 0.40707754171236077
1314.5 0.3991789689505806
1315.5 0.3952124517155393
1316.5 0.40401164649930515
1317.5 0.3860806113504421
1318.5 0.38029117740755697
1319.5 0.3798396950027182
1320.5 0.38599505438029624
1321.5 0.3987193208887538
1322.5 0.3760130953796267
1323.5 0.3860027637421301
1324.5 0.38920815408947407
1325.5 0.39329775976526316
1326.5 0.382576881598636
1327.5 0.37333952714566665
1328.5 0.38836471072678835
1329.5 0.3787121931025315
1330.5 0.38943116893555946
1331.5 0.4059505261146704
1332.5 0.38341033664044505
1333.5 0.3942330679583017
1334.5 0.40855011039429723
1335.5 0.40532236787547793
1336.5 0.39749901575489804
1337.5 0.4030696434672166
1338.5 0.3943213060896098
1339.5 0.4040421541707463
1340.5 0.38064944829578046
1341.5 0.3961260489107097
1342.5 0.38852043101379063
1343.5 0.3883618681940598
1344.5 0.3930676149729743
1345.5 0.39777494988456763
1346.5 0.3663387590900171
1347.5 0.3847373103084615
1348.5 0.3729313998219914
1349.5 0.36981421520233204
1350.5 0.351962147340838
1351.5 0.3668651442222747
1352.5 0.378536004019699
1353.5 0.3865620093229386
1354.5 0.37263520071135
1355.5 0.3688545060940382
1356.5 0.3726102214616592
1357.5 0.3727402037969983
1358.5 0.37948236880461395
1359.5 0.39076898653326675
1360.5 0.3813646065549633
1361.5 0.38449043520048776
1362.5 0.37642437295116543
1363.5 0.3775760246817303
1364.5 0.3777146366287762
1365.5 0.38575303745153416
1366.5 0.3701248764766097
1367.5 0.36166613782297097
1368.5 0.3921719529857118
1369.5 0.38294953645274354
1370.5 0.38581569964726825
1371.5 0.38326844193610077
1372.5 0.3864954037348607
1373.5 0.38500245972330804
1374.5 0.3768871058372954
1375.5 0.38698871655304884
1376.5 0.40266771770868715
1377.5 0.40660279524880444
1378.5 0.4018314524643607
1379.5 0.3916555259182568
1380.5 0.40853335545121156
1381.5 0.42395932775840534
1382.5 0.3895159561776582
1383.5 0.4215525497822018
1384.5 0.4185564999044337
1385.5 0.41701604739527764
1386.5 0.4245985451772601
1387.5 0.4343596209159314
1388.5 0.42187970387946583
1389.5 0.4415349578318526
1390.5 0.44984416908769953
1391.5 0.42437687090902215
1392.5 0.43194773210671006
1393.5 0.42481556671293524
1394.5 0.4401195893160329
1395.5 0.4393742571105939
1396.5 0.4430836512024335
1397.5 0.4461245117920823
1398.5 0.4368196890312938
1399.5 0.45300809596249786
1400.5 0.4295291060941142
1401.5 0.4263958473131416
1402.5 0.41078343901083686
1403.5 0.4010913790527199
1404.5 0.37718068341163336
1405.5 0.3872642395088008
1406.5 0.3918963508103297
1407.5 0.3866466419440569
1408.5 0.37983207204337516
1409.5 0.35646663986774824
1410.5 0.3716488418488124
1411.5 0.3806089991732879
1412.5 0.3897862536017371
1413.5 0.3922104978679194
1414.5 0.37390944698234224
1415.5 0.3709564473603372
1416.5 0.3334782130081817
1417.5 0.33499951300940994
1418.5 0.3607410552922861
1419.5 0.35392348598118895
1420.5 0.33635552121057977
1421.5 0.35784895172408276
1422.5 0.34896905987362764
1423.5 0.33946880810381214
1424.5 0.33581169703255637
1425.5 0.3524842196720478
1426.5 0.3376077049422376
1427.5 0.3404464012621439
1428.5 0.3246066568304142
1429.5 0.31970342961725823
1430.5 0.32269922076418306
1431.5 0.31393437070796704
1432.5 0.3141161563187817
1433.5 0.3088816667646082
1434.5 0.3196551793019549
1435.5 0.33656226762113806
1436.5 0.3303585736005356
1437.5 0.3173837805359637
1438.5 0.3246114668519485
1439.5 0.3168812547736331
1440.5 0.33859203680826533
1441.5 0.32416995034326657
1442.5 0.3456330252610834
1443.5 0.31684584116827036
1444.5 0.27682109170837693
1445.5 0.2848090029886214
1446.5 0.3062845323999758
1447.5 0.316645336522522
1448.5 0.3035553630149598
1449.5 0.337119108036299
1450.5 0.34618971615915267
1451.5 0.29602959141759994
1452.5 0.2994948975026671
1453.5 0.3200713310492275
1454.5 0.3197470150546025
1455.5 0.2978845485857029
1456.5 0.2844409130082624
1457.5 0.3395477149416703
1458.5 0.31117273437128423
1459.5 0.3096142996274148
1460.5 0.3142253169214479
1461.5 0.27533016661311915
1462.5 0.2977264607811122
1463.5 0.2916987285056639
1464.5 0.3093098350646397
1465.5 0.32282953058372515
1466.5 0.29281560549723534
1467.5 0.286202221635329
1468.5 0.2938044327518605
1469.5 0.2835219947590916
1470.5 0.2864617549832208
1471.5 0.3073295580667529
1472.5 0.3118999663011765
1473.5 0.3246992994361931
1474.5 0.26216948408336604
1475.5 0.3032472426039228
1476.5 0.2945219210399115
1477.5 0.2818614387829006
1478.5 0.28171006484463784
1479.5 0.24196134472813077
1480.5 0.25551382806209305
1481.5 0.25574854589055357
1482.5 0.2536830290001012
1483.5 0.25673436077008766
1484.5 0.2592223697517689
1485.5 0.2552321666679405
1486.5 0.2585182162663873
1487.5 0.25997346680284245
1488.5 0.2613817737736054
1489.5 0.26095928168237653
1490.5 0.2589876519233084
1491.5 0.26016124106561084
1492.5 0.2603490153283793
1493.5 0.25973874897438193
1494.5 0.26016124106561084
1495.5 0.2606776202882239
1496.5 0.26391672632097873
1497.5 0.26668639669681254
1498.5 0.26377589562390247
1499.5 0.2651842025946654
1500.5 0.2626961936129842
1501.5 0.26457393624066816
1502.5 0.2636350649268261
1503.5 0.26734360661650197
1504.5 0.26678028382819674
1505.5 0.2649494847662049
1506.5 0.26706194522234933
1507.5 0.27133380970033033
1508.5 0.27020716412372
1509.5 0.2740095929447799
1510.5 0.2718032453572513
1511.5 0.2762159405323086
1512.5 0.2774364732403031
1513.5 0.2781406267256846
1514.5 0.2789386673424503
1515.5 0.2835860803459681
1516.5 0.28452495165981007
1517.5 0.2892193082290199
1518.5 0.2901112359771698
1519.5 0.2956036331631453
1520.5 0.2988896827615922
1521.5 0.3009551996520446
1522.5 0.30485151560448875
1523.5 0.30978059000215913
1524.5 0.31762016547273964
1525.5 0.3210001022025707
1526.5 0.3275252578337724
1527.5 0.331609348048985
1528.5 0.3374303501948052
1529.5 0.3431105216435492
1530.5 0.34799265247552746
1531.5 0.35310950113596623
1532.5 0.3593060518073232
1533.5 0.3661128688326776
1534.5 0.3756893562338657
1535.5 0.37906929296369674
1536.5 0.39019491803272416
1537.5 0.39681396079531
1538.5 0.40479436696296683
1539.5 0.41005204632048187
1540.5 0.4273742220608663
1541.5 0.431974691498692
1542.5 0.44023675906050136
1543.5 0.45375650597982575
1544.5 0.4599061130854907
1545.5 0.46981120544652344
1546.5 0.4679804063845316
1547.5 0.4642249211291637
1548.5 0.46427186469485593
1549.5 0.46272272702701656
1550.5 0.449578528633229
1551.5 0.43591795101682823
1552.5 0.4223512605318117
1553.5 0.4073293195103402
1554.5 0.39202571709471606
1555.5 0.3832942138759856
1556.5 0.3733421779492608
1557.5 0.3597754874642442
1558.5 0.34780487821275907
1559.5 0.3403877948334075
1560.5 0.3357873253955818
1561.5 0.32799469349069343
1562.5 0.32311256265871513
1563.5 0.3179487704325843
1564.5 0.3134891316918349
1565.5 0.3064945404037122
1566.5 0.3044290235132599
1567.5 0.2996877233783579
1568.5 0.2925523013931589
1569.5 0.28997040528009344
1570.5 0.2893131953604041
1571.5 0.28527604871088363
1572.5 0.28490050018534685
1573.5 0.2798775386562923
1574.5 0.2769200940176901
1575.5 0.27776507820014784
1576.5 0.2728360038024775
1577.5 0.2733523830250906
1578.5 0.2713807532660224
1579.5 0.2685171957588044
1580.5 0.2675313808792703
1581.5 0.2656536382515864
1582.5 0.2656066946858943
1583.5 0.2637289520582104
1584.5 0.2622267579560632
1585.5 0.26213287082467895
1586.5 0.26194509656191056
1587.5 0.2611470559451449
1588.5 0.2585651598320795
1589.5 0.2576262885182375
1590.5 0.2584243291350032
1591.5 0.2577671192153138
1592.5 0.2575324013868533
1593.5 0.25725073999270076
1594.5 0.25462190031394316
1595.5 0.25579548945624564
1596.5 0.2556546587591694
1597.5 0.2569690785985481
1598.5 0.2536360854344091
1599.5 0.25462190031394316
1600.5 0.25532605379932466
1601.5 0.2536830290001012
1602.5 0.2529319319490277
1603.5 0.2536360854344091
1604.5 0.25532605379932466
1605.5 0.25344831117164074
1606.5 0.2537299725657933
1607.5 0.2536360854344091
1608.5 0.2518991735038014
1609.5 0.2512889071498042
1610.5 0.2532605369088723
1611.5 0.25274415768625924
1612.5 0.25354219830302493
1613.5 0.2529319319490277
1614.5 0.2541524646570222
1615.5 0.252133891332262
1616.5 0.2537769161314854
1617.5 0.2511011328870358
1618.5 0.2509603021899595
1619.5 0.252133891332262
1620.5 0.2502092051388859
1621.5 0.2532135933431802
1622.5 0.2527911012519513
1623.5 0.2512889071498042
1624.5 0.2518522299381094
1625.5 0.25049086653303854
1626.5 0.2510072457556516
1627.5 0.25218083489795406
1628.5 0.25434023891979063
1629.5 0.25274415768625924
1630.5 0.2547157874453274
1631.5 0.2542932953540985
1632.5 0.25588937658762984
1633.5 0.25452801318255897
1634.5 0.25574854589055357
1635.5 0.2566404736387034
1636.5 0.2562649251131666
1637.5 0.2560771508503983
1638.5 0.256875191467164
1639.5 0.25570160232486144
1640.5 0.2541055210913301
1641.5 0.2541524646570222
1642.5 0.25157056854395676
1643.5 0.24941116452212023
1644.5 0.24673538127767064
1645.5 0.24457597725583408
1646.5 0.24269823462815013
1647.5 0.24288600889091852
1648.5 0.2436840495076842
1649.5 0.24213491183984495
1650.5 0.24213491183984495
1651.5 0.2400224513837005
1652.5 0.24011633851508474
1653.5 0.24030411277785307
1654.5 0.241196040526003
1655.5 0.24236962966830544
1656.5 0.24190019401138443
1657.5 0.241196040526003
1658.5 0.24157158905153975
1659.5 0.240257169212161
1660.5 0.24072660486908198
1661.5 0.2409613226975425
1662.5 0.241196040526003
1663.5 0.24138381478877138
1664.5 0.2402102256464689
1665.5 0.23908358006985853
1666.5 0.23866108797862964
1667.5 0.23772221666478766
1668.5 0.2352811512487985
1669.5 0.23514032055172226
1670.5 0.23499948985464597
1671.5 0.23194815808465954
1672.5 0.23100928677081756
1673.5 0.22960097980005462
1674.5 0.22838044709206004
1675.5 0.2264088173329919
1676.5 0.2259393816760709
1677.5 0.22420246974546326
1678.5 0.22302888060316078
1679.5 0.2234983162600818
1680.5 0.22124502510686103
1681.5 0.22143279936962942
1682.5 0.21894479038794817
1683.5 0.2184284111653351
1684.5 0.2155648536581171
1685.5 0.21453209521289093
1686.5 0.2162220635778065
1687.5 0.21636289427488276
1688.5 0.21410960312166202
1689.5 0.21608123288073017
1690.5 0.21490764373842774
1691.5 0.21570568435519338
1692.5 0.21368711103043314
1693.5 0.21265435258520698
1694.5 0.21439126451581464
1695.5 0.21246657832243857
1696.5 0.21298295754505167
1697.5 0.21382794172750944
1698.5 0.21345239320197265
1699.5 0.2148607001727356
1700.5 0.214579038778583
1701.5 0.21091744065459933
1702.5 0.21368711103043314
1703.5 0.21115215848305982
1704.5 0.21467292590996725
1705.5 0.21382794172750944
1706.5 0.21429737738443044
1707.5 0.2153770793953487
1708.5 0.21608123288073017
1709.5 0.21453209521289093
1710.5 0.2157526279208855
1711.5 0.2153770793953487
1712.5 0.21673844280041957
1713.5 0.2152362486982724
1714.5 0.21683232993180376
1715.5 0.21612817644642227
1716.5 0.2156587407895013
1717.5 0.21570568435519338
1718.5 0.21687927349749586
1719.5 0.21514236156688823
1720.5 0.2154709665267329
1721.5 0.21617512001211442
1722.5 0.21617512001211442
1723.5 0.21387488529320156
1724.5 0.21392182885889366
1725.5 0.21439126451581464
1726.5 0.21650372497195908
1727.5 0.21373405459612524
1728.5 0.2160342893150381
1729.5 0.21420349025304622
1730.5 0.2130299011107438
1731.5 0.2153770793953487
1732.5 0.21410960312166202
1733.5 0.2125135218881307
1734.5 0.2120910297969018
1735.5 0.21340544963628058
1736.5 0.2116215941399808
1737.5 0.2122788040596702
1738.5 0.21364016746474107
1739.5 0.21467292590996725
1740.5 0.21425043381873835
1741.5 0.21373405459612524
1742.5 0.2157995714865776
1743.5 0.2152362486982724
1744.5 0.21655066853765118
1745.5 0.2162220635778065
1746.5 0.215987345749346
1747.5 0.21645678140626695
1748.5 0.21734870915441684
1749.5 0.21645678140626695
1750.5 0.21471986947565933
1751.5 0.21490764373842774
1752.5 0.21406265955596993
1753.5 0.2123726911910544
1754.5 0.21152770700859663
1755.5 0.21199714266551759
1756.5 0.20936830298676007
1757.5 0.21026023073490996
1758.5 0.2092744158553759
1759.5 0.20777222175322874
1760.5 0.20767833462184454
1761.5 0.2070680682678472
1762.5 0.20631697121677364
1763.5 0.20678640687369465
1764.5 0.20556587416570005
1765.5 0.2048617206803186
1766.5 0.20392284936647664
1767.5 0.20434534145770553
1768.5 0.20481477711462653
1769.5 0.20368813153801615
1770.5 0.20575364842846847
1771.5 0.20364118797232403
1772.5 0.20246759883002155
1773.5 0.20392284936647664
1774.5 0.20411062362924504
1775.5 0.20293703448694256
1776.5 0.20312480874971095
1777.5 0.20368813153801615
1778.5 0.20242065526432948
1779.5 0.20251454239571368
1780.5 0.20434534145770553
1781.5 0.20331258301247937
1782.5 0.20260842952709787
1783.5 0.20284314735555836
1784.5 0.20284314735555836
1785.5 0.20434534145770553
1786.5 0.20406368006355294
1787.5 0.20411062362924504
1788.5 0.20556587416570005
1789.5 0.20260842952709787
1790.5 0.20289009092125046
1791.5 0.2020451067387927
1792.5 0.20129400968771913
1793.5 0.2005898562023376
1794.5 0.19946321062572725
1795.5 0.19857128287757742
1796.5 0.19889988783742207
1797.5 0.19880600070603788
1798.5 0.19861822644326946
1799.5 0.19885294427172995
1800.5 0.19706908877543025
1801.5 0.19735075016958278
1802.5 0.19720991947250652
1803.5 0.19688131451266183
1804.5 0.19791407295788802
1805.5 0.19833656504911687
1806.5 0.19796101652358009
1807.5 0.19763241156373543
1808.5 0.1975385244323512
1809.5 0.19767935512942753
1810.5 0.19720991947250652
1811.5 0.1967404838155855
1812.5 0.19767935512942753
1813.5 0.1981957343520406
1814.5 0.19720991947250652
1815.5 0.1974915808666591
1816.5 0.19880600070603788
1817.5 0.19810184722065638
1818.5 0.19702214520973813
1819.5 0.19706908877543025
1820.5 0.1977262986951196
1821.5 0.1974915808666591
1822.5 0.19669354024989344
1823.5 0.1960832738958961
1824.5 0.19598938676451194
1825.5 0.19566078180466726
1826.5 0.19495662831928576
1827.5 0.1944402490966727
1828.5 0.19472191049082527
1829.5 0.1942994183995964
1830.5 0.1947688540565174
1831.5 0.19533217684482254
1832.5 0.1942524748339043
1833.5 0.19598938676451194
1834.5 0.19533217684482254
1835.5 0.19664659668420134
1836.5 0.19598938676451194
1837.5 0.19720991947250652
1838.5 0.19744463730096704
1839.5 0.19716297590681442
1840.5 0.19871211357465368
1841.5 0.1991815492315747
1842.5 0.19965098488849567
1843.5 0.19960404132280354
1844.5 0.2004490255052613
1845.5 0.20152872751617962
1846.5 0.20152872751617962
1847.5 0.20326563944678727
1848.5 0.20396979293216871
1849.5 0.20439228502339762
1850.5 0.20537809990293168
1851.5 0.20575364842846847
1852.5 0.20763139105615241
1853.5 0.2084763752386102
1854.5 0.2091805287239917
1855.5 0.2092744158553759
1856.5 0.2111991020487519
1857.5 0.20964996438091266
1858.5 0.21124604561444402
1859.5 0.21058883569475464
1860.5 0.20964996438091266
1861.5 0.2095091336838364
1862.5 0.21011940003783364
1863.5 0.21180936840274917
1864.5 0.21016634360352576
1865.5 0.20979079507798898
1866.5 0.2114807634429045
1867.5 0.21058883569475464
1868.5 0.20964996438091266
1869.5 0.2095560772495285
1870.5 0.20866414950137863
1871.5 0.2081947138444576
1872.5 0.20974385151229688
1873.5 0.21044800499767832
1874.5 0.21110521491736772
1875.5 0.2120910297969018
1876.5 0.21256046545382276
1877.5 0.2115746505742887
1878.5 0.21467292590996725
1879.5 0.2154709665267329
1880.5 0.21617512001211442
1881.5 0.21772425767995363
1882.5 0.22119808154116893
1883.5 0.22133891223824523
1884.5 0.22453107470530795
1885.5 0.22697214012129707
